"ID","Bill ID","Date","Passed","Other Count","Yes Count","No Count"
"HIV00002677","HB 921","2011-02-02 00:00:00","Yes",1,9,0
"HIV00002692","HB 929","2011-01-31 00:00:00","No",1,10,0
"HIV00002709","HB 948","2011-02-16 00:00:00","Yes",4,8,0
"HIV00002710","HB 948","2011-02-16 00:00:00","Yes",2,8,0
"HIV00002707","HB 947","2011-02-04 00:00:00","Yes",3,8,0
"HIV00002708","HB 947","2011-02-04 00:00:00","Yes",4,7,0
"HIV00002705","HB 946","2011-01-31 00:00:00","Yes",3,7,0
"HIV00002706","HB 946","2011-02-15 00:00:00","Yes",2,10,0
"HIV00002698","HB 944","2011-02-03 00:00:00","Yes",1,9,0
"HIV00002728","HB 962","2011-02-08 00:00:00","Yes",0,11,0
"HIV00002721","HB 956","2011-01-31 00:00:00","Yes",3,9,0
"HIV00002712","HB 952","2011-02-07 00:00:00","Yes",2,12,0
"HIV00002713","HB 952","2011-02-11 00:00:00","Yes",5,7,0
"HIV00002714","HB 952","2011-03-03 00:00:00","Yes",3,13,1
"HIV00002711","HB 951","2011-01-31 00:00:00","Yes",5,9,0
"HIV00002738","HB 973","2011-02-15 00:00:00","Yes",2,15,0
"HIV00002739","HB 973","2011-03-23 00:00:00","No",3,11,0
"HIV00002735","HB 972","2011-02-14 00:00:00","Yes",5,11,0
"HIV00002736","HB 972","2011-02-14 00:00:00","Yes",5,11,0
"HIV00002737","HB 972","2011-03-01 00:00:00","Yes",0,17,0
"HIV00002729","HB 965","2011-02-11 00:00:00","Yes",2,10,0
"HIV00002730","HB 965","2011-02-11 00:00:00","Yes",2,10,0
"HIV00002759","HB 986","2011-02-08 00:00:00","Yes",0,11,0
"HIV00002760","HB 986","2011-03-01 00:00:00","Yes",0,17,0
"HIV00002761","HB 986","2011-03-23 00:00:00","Yes",1,4,0
"HIV00002748","HB 982","2011-02-08 00:00:00","Yes",5,7,0
"HIV00002743","HB 980","2011-02-03 00:00:00","Yes",1,10,0
"HIV00002744","HB 980","2011-02-17 00:00:00","Yes",1,15,0
"HIV00002745","HB 980","2011-03-01 00:00:00","Yes",0,17,0
"HIV00002746","HB 980","2011-03-21 00:00:00","Yes",3,4,0
"HIV00002747","HB 980","2011-03-21 00:00:00","Yes",2,3,0
"HIV00002741","HB 978","2011-02-08 00:00:00","Yes",1,9,0
"HIV00002742","HB 978","2011-03-01 00:00:00","Yes",0,17,0
"HIV00002740","HB 976","2011-02-07 00:00:00","Yes",2,9,0
"HIV00002765","HB 998","2011-02-15 00:00:00","Yes",4,8,0
"HIV00002766","HB 998","2011-02-15 00:00:00","Yes",2,8,1
"HIV00002762","HB 993","2011-02-14 00:00:00","Yes",1,10,0
"HIV00002763","HB 993","2011-03-01 00:00:00","Yes",0,17,0
"HIV00002764","HB 993","2011-03-21 00:00:00","Yes",1,5,1
"HIV00003040","HB 1111","2011-02-07 00:00:00","Yes",3,7,0
"HIV00003039","HB 1110","2011-02-07 00:00:00","Yes",3,7,0
"HIV00003035","HB 1109","2011-02-11 00:00:00","Yes",2,10,0
"HIV00003036","HB 1109","2011-02-11 00:00:00","Yes",2,10,0
"HIV00003037","HB 1109","2011-03-01 00:00:00","Yes",0,17,0
"HIV00003038","HB 1109","2011-03-15 00:00:00","Yes",2,3,0
"HIV00003042","HB 1121","2011-02-07 00:00:00","Yes",2,8,0
"HIV00003068","HB 1143","2011-02-08 00:00:00","Yes",1,11,0
"HIV00003067","HB 1142","2011-02-08 00:00:00","Yes",1,11,0
"HIV00003065","HB 1141","2011-02-02 00:00:00","Yes",3,13,0
"HIV00003066","HB 1141","2011-03-02 00:00:00","Yes",5,11,0
"HIV00003064","HB 1140","2011-03-03 00:00:00","Yes",6,10,0
"HIV00003056","HB 1135","2011-02-02 00:00:00","Yes",3,9,0
"HIV00003069","HB 1154","2011-02-02 00:00:00","Yes",1,9,0
"HIV00003083","HB 1167","2011-02-11 00:00:00","Yes",3,9,0
"HIV00003084","HB 1167","2011-02-11 00:00:00","Yes",3,9,0
"HIV00003081","HB 1166","2011-02-04 00:00:00","Yes",0,12,0
"HIV00003082","HB 1166","2011-02-04 00:00:00","Yes",1,9,1
"HIV00003100","HB 1185","2011-02-02 00:00:00","Yes",0,11,0
"HIV00003093","HB 1180","2011-02-14 00:00:00","Yes",3,9,0
"HIV00003094","HB 1180","2011-02-26 00:00:00","Yes",2,14,1
"HIV00003095","HB 1180","2011-03-23 00:00:00","No",3,11,0
"HIV00003085","HB 1176","2011-02-03 00:00:00","No",4,8,0
"HIV00003086","HB 1176","2011-02-17 00:00:00","Yes",5,6,1
"HIV00003087","HB 1176","2011-02-17 00:00:00","Yes",7,8,1
"HIV00003088","HB 1176","2011-02-28 00:00:00","Yes",1,16,0
"HIV00003103","HB 1201","2011-02-04 00:00:00","Yes",0,10,0
"HIV00003104","HB 1201","2011-02-14 00:00:00","Yes",4,12,0
"HIV00003105","HB 1201","2011-03-01 00:00:00","Yes",0,17,0
"HIV00003112","HB 1220","2011-02-14 00:00:00","Yes",4,12,0
"HIV00003113","HB 1220","2011-02-14 00:00:00","Yes",4,12,0
"HIV00003111","HB 1213","2011-02-02 00:00:00","Yes",3,11,0
"HIV00003110","HB 1212","2011-02-03 00:00:00","Yes",1,9,0
"HIV00003132","HB 1231","2011-02-02 00:00:00","Yes",4,7,1
"HIV00003133","HB 1231","2011-02-02 00:00:00","Yes",0,10,1
"HIV00003123","HB 1227","2011-02-09 00:00:00","No",0,10,0
"HIV00003121","HB 1225","2011-02-09 00:00:00","Yes",0,9,1
"HIV00003122","HB 1225","2011-02-17 00:00:00","Yes",2,11,3
"HIV00003119","HB 1224","2011-02-02 00:00:00","Yes",1,9,0
"HIV00003120","HB 1224","2011-02-14 00:00:00","Yes",3,9,0
"HIV00003118","HB 1223","2011-02-02 00:00:00","Yes",1,9,0
"HIV00003146","HB 1243","2011-02-04 00:00:00","Yes",0,12,0
"HIV00003147","HB 1243","2011-02-04 00:00:00","Yes",0,11,0
"HIV00003148","HB 1243","2011-02-15 00:00:00","Yes",2,8,0
"HIV00003149","HB 1243","2011-02-28 00:00:00","Yes",0,17,0
"HIV00003150","HB 1243","2011-03-22 00:00:00","Yes",0,4,3
"HIV00003137","HB 1240","2011-02-14 00:00:00","Yes",1,10,0
"HIV00003138","HB 1240","2011-03-03 00:00:00","Yes",3,14,0
"HIV00003134","HB 1239","2011-01-31 00:00:00","Yes",1,9,1
"HIV00003135","HB 1239","2011-03-01 00:00:00","Yes",0,17,0
"HIV00003136","HB 1239","2011-03-21 00:00:00","Yes",1,5,1
"HIV00003160","HB 1257","2011-02-02 00:00:00","Yes",3,13,0
"HIV00003158","HB 1255","2011-01-31 00:00:00","Yes",3,9,0
"HIV00003159","HB 1255","2011-02-10 00:00:00","Yes",1,13,0
"HIV00003157","HB 1252","2011-03-01 00:00:00","Yes",0,17,0
"HIV00003152","HB 1247","2011-02-16 00:00:00","Yes",5,7,0
"HIV00003167","HB 1268","2011-02-11 00:00:00","Yes",1,11,0
"HIV00003168","HB 1268","2011-02-28 00:00:00","Yes",0,16,1
"HIV00003165","HB 1267","2011-03-02 00:00:00","Yes",1,16,0
"HIV00003166","HB 1267","2011-03-18 00:00:00","No",0,7,0
"HIV00003164","HB 1266","2011-02-14 00:00:00","Yes",1,10,0
"HIV00003163","HB 1264","2011-02-03 00:00:00","Yes",1,9,0
"HIV00003162","HB 1263","2011-02-03 00:00:00","Yes",1,9,0
"HIV00003161","HB 1262","2011-02-07 00:00:00","Yes",2,8,0
"HIV00003182","HB 1281","2011-02-10 00:00:00","Yes",2,10,0
"HIV00003183","HB 1281","2011-02-10 00:00:00","Yes",2,9,0
"HIV00003176","HB 1276","2011-02-04 00:00:00","Yes",1,10,0
"HIV00003175","HB 1275","2011-02-04 00:00:00","Yes",1,10,0
"HIV00003173","HB 1273","2011-02-03 00:00:00","Yes",2,9,0
"HIV00003174","HB 1273","2011-02-03 00:00:00","Yes",2,12,0
"HIV00003172","HB 1272","2011-02-02 00:00:00","Yes",3,12,1
"HIV00003171","HB 1271","2011-02-02 00:00:00","Yes",3,12,1
"HIV00003184","HB 1285","2011-02-07 00:00:00","Yes",1,10,0
"HIV00003185","HB 1285","2011-02-07 00:00:00","Yes",2,9,0
"HIV00003196","HB 1303","2011-02-09 00:00:00","Yes",1,11,0
"HIV00003197","HB 1303","2011-02-24 00:00:00","Yes",1,16,0
"HIV00003198","HB 1303","2011-03-18 00:00:00","Yes",1,3,0
"HIV00003228","HB 1327","2011-02-15 00:00:00","Yes",0,14,0
"HIV00003229","HB 1327","2011-02-24 00:00:00","Yes",1,16,0
"HIV00003224","HB 1325","2011-02-10 00:00:00","Yes",1,13,0
"HIV00003223","HB 1323","2011-02-10 00:00:00","Yes",1,13,0
"HIV00003245","HB 1339","2011-02-10 00:00:00","Yes",0,11,0
"HIV00003246","HB 1339","2011-03-01 00:00:00","Yes",7,9,0
"HIV00003247","HB 1339","2011-03-17 00:00:00","Yes",1,4,0
"HIV00003242","HB 1338","2011-02-03 00:00:00","Yes",3,11,0
"HIV00003243","HB 1338","2011-02-03 00:00:00","Yes",3,11,0
"HIV00003244","HB 1338","2011-02-15 00:00:00","Yes",3,8,0
"HIV00003230","HB 1329","2011-02-03 00:00:00","Yes",3,11,0
"HIV00003258","HB 1346","2011-02-10 00:00:00","Yes",2,10,0
"HIV00003256","HB 1344","2011-02-02 00:00:00","Yes",1,9,0
"HIV00003257","HB 1344","2011-02-11 00:00:00","Yes",2,8,0
"HIV00003260","HB 1364","2011-02-15 00:00:00","Yes",5,7,0
"HIV00003261","HB 1364","2011-02-15 00:00:00","Yes",1,10,0
"HIV00003259","HB 1362","2011-02-15 00:00:00","Yes",4,7,0
"HIV00003268","HB 1373","2011-02-14 00:00:00","Yes",1,10,0
"HIV00003262","HB 1366","2011-02-01 00:00:00","Yes",1,11,0
"HIV00003278","HB 1384","2011-02-04 00:00:00","Yes",0,10,0
"HIV00003279","HB 1384","2011-02-14 00:00:00","Yes",4,12,0
"HIV00003280","HB 1384","2011-03-01 00:00:00","Yes",0,17,0
"HIV00003273","HB 1380","2011-02-04 00:00:00","Yes",2,9,0
"HIV00003274","HB 1380","2011-02-14 00:00:00","Yes",0,14,0
"HIV00003275","HB 1380","2011-02-24 00:00:00","Yes",1,16,0
"HIV00003277","HB 1380","2011-03-18 00:00:00","Yes",1,5,0
"HIV00003276","HB 1380","2011-03-18 00:00:00","Yes",2,7,0
"HIV00003272","HB 1378","2011-02-17 00:00:00","Yes",1,7,0
"HIV00003299","HB 1431","2011-02-07 00:00:00","Yes",0,12,0
"HIV00003300","HB 1431","2011-03-03 00:00:00","Yes",1,16,0
"HIV00003301","HB 1431","2011-03-17 00:00:00","Yes",1,4,0
"HIV00003293","HB 1408","2011-02-14 00:00:00","Yes",3,9,0
"HIV00003287","HB 1406","2011-02-11 00:00:00","Yes",3,9,0
"HIV00003288","HB 1406","2011-02-11 00:00:00","Yes",3,9,0
"HIV00003314","HB 1443","2011-02-04 00:00:00","Yes",0,10,0
"HIV00003313","HB 1442","2011-02-03 00:00:00","Yes",3,11,0
"HIV00003312","HB 1438","2011-02-09 00:00:00","Yes",0,10,0
"HIV00003307","HB 1435","2011-02-07 00:00:00","Yes",0,11,0
"HIV00003308","HB 1435","2011-02-15 00:00:00","Yes",3,12,1
"HIV00003309","HB 1435","2011-03-01 00:00:00","Yes",0,17,0
"HIV00003311","HB 1435","2011-03-21 00:00:00","Yes",1,4,0
"HIV00003310","HB 1435","2011-03-21 00:00:00","Yes",2,5,0
"HIV00003329","HB 1458","2011-02-17 00:00:00","Yes",2,10,0
"HIV00003324","HB 1456","2011-02-15 00:00:00","Yes",4,12,0
"HIV00003325","HB 1456","2011-02-15 00:00:00","Yes",2,10,0
"HIV00003326","HB 1456","2011-03-02 00:00:00","Yes",5,11,0
"HIV00003321","HB 1455","2011-02-15 00:00:00","Yes",5,11,0
"HIV00003322","HB 1455","2011-02-15 00:00:00","Yes",3,9,0
"HIV00003323","HB 1455","2011-03-01 00:00:00","Yes",0,17,0
"HIV00003319","HB 1450","2011-02-16 00:00:00","Yes",2,10,0
"HIV00003320","HB 1450","2011-02-16 00:00:00","Yes",2,10,0
"HIV00003330","HB 1464","2011-02-02 00:00:00","Yes",3,9,0
"HIV00003335","HB 1477","2011-02-03 00:00:00","Yes",1,9,0
"HIV00003334","HB 1476","2011-02-03 00:00:00","Yes",1,9,0
"HIV00003333","HB 1475","2011-02-09 00:00:00","Yes",1,10,0
"HIV00003331","HB 1473","2011-02-07 00:00:00","Yes",0,11,0
"HIV00003332","HB 1473","2011-02-15 00:00:00","Yes",2,10,0
"HIV00003343","HB 1489","2011-02-09 00:00:00","Yes",0,10,0
"HIV00003344","HB 1489","2011-02-16 00:00:00","Yes",5,7,0
"HIV00003341","HB 1486","2011-02-14 00:00:00","Yes",3,9,0
"HIV00003342","HB 1486","2011-03-01 00:00:00","Yes",7,9,0
"HIV00003346","HB 1494","2011-02-15 00:00:00","Yes",2,8,0
"HIV00003345","HB 1493","2011-02-07 00:00:00","Yes",0,11,0
"HIV00003356","HB 1512","2011-02-08 00:00:00","Yes",1,11,0
"HIV00003355","HB 1510","2011-02-14 00:00:00","Yes",1,10,0
"HIV00003354","HB 1509","2011-02-15 00:00:00","Yes",4,7,0
"HIV00003347","HB 1502","2011-02-10 00:00:00","Yes",2,10,0
"HIV00003371","HB 1521","2011-02-15 00:00:00","Yes",4,8,0
"HIV00003372","HB 1521","2011-02-15 00:00:00","Yes",1,10,0
"HIV00003363","HB 1517","2011-02-01 00:00:00","Yes",1,11,0
"HIV00003364","HB 1517","2011-02-23 00:00:00","Yes",6,10,0
"HIV00003362","HB 1516","2011-02-09 00:00:00","Yes",0,11,0
"HIV00003379","HB 1531","2011-02-07 00:00:00","Yes",0,11,0
"HIV00003397","HB 1553","2011-02-11 00:00:00","Yes",1,10,0
"HIV00003416","HB 1569","2011-02-09 00:00:00","Yes",1,10,0
"HIV00003406","HB 1567","2011-02-14 00:00:00","Yes",0,11,0
"HIV00003407","HB 1567","2011-02-14 00:00:00","Yes",2,9,0
"HIV00003399","HB 1565","2011-02-07 00:00:00","Yes",2,8,0
"HIV00003398","HB 1555","2011-02-03 00:00:00","Yes",3,11,0
"HIV00003421","HB 1571","2011-02-09 00:00:00","Yes",1,10,0
"HIV00003422","HB 1571","2011-02-09 00:00:00","Yes",2,10,0
"HIV00003426","HB 1586","2011-02-16 00:00:00","Yes",5,7,0
"HIV00003423","HB 1584","2011-02-14 00:00:00","Yes",2,9,0
"HIV00003424","HB 1584","2011-02-14 00:00:00","Yes",1,10,0
"HIV00003425","HB 1584","2011-03-03 00:00:00","Yes",1,16,0
"HIV00003429","HB 1603","2011-02-10 00:00:00","Yes",1,13,0
"HIV00003430","HB 1603","2011-02-24 00:00:00","Yes",1,16,0
"HIV00003427","HB 1598","2011-02-11 00:00:00","Yes",1,10,0
"HIV00003428","HB 1598","2011-03-03 00:00:00","Yes",3,14,0
"HIV00003432","HB 1607","2011-02-11 00:00:00","Yes",1,10,0
"HIV00003431","HB 1605","2011-02-04 00:00:00","Yes",3,9,0
"HIV00003452","HB 1627","2011-02-05 00:00:00","Yes",3,7,0
"HIV00003453","HB 1627","2011-02-17 00:00:00","Yes",4,11,1
"HIV00003444","HB 1621","2011-02-08 00:00:00","Yes",0,11,0
"HIV00003442","HB 1620","2011-02-17 00:00:00","Yes",2,10,0
"HIV00003443","HB 1620","2011-02-23 00:00:00","Yes",6,10,0
"HIV00003455","HB 1637","2011-02-16 00:00:00","Yes",1,7,0
"HIV00003456","HB 1637","2011-02-16 00:00:00","Yes",2,8,0
"HIV00003454","HB 1632","2011-02-10 00:00:00","Yes",2,10,0
"HIV00003465","HB 1651","2011-02-10 00:00:00","Yes",0,10,1
"HIV00000061","SB 36","2011-01-31 00:00:00","Yes",1,6,0
"HIV00000051","SB 33","2011-02-17 00:00:00","Yes",3,2,2
"HIV00000035","SB 22","2011-02-09 00:00:00","Yes",2,3,0
"HIV00000036","SB 22","2011-02-09 00:00:00","Yes",2,5,0
"HIV00000034","SB 20","2011-02-09 00:00:00","Yes",1,13,0
"HIV00000148","SB 110","2011-02-08 00:00:00","Yes",1,4,0
"HIV00000149","SB 110","2011-02-24 00:00:00","Yes",0,5,0
"HIV00000109","SB 58","2011-02-08 00:00:00","Yes",1,4,0
"HIV00000077","SB 42","2011-02-10 00:00:00","Yes",2,5,0
"HIV00000063","SB 39","2011-02-09 00:00:00","Yes",0,7,0
"HIV00000207","SB 144","2011-02-03 00:00:00","Yes",2,5,0
"HIV00000206","SB 144","2011-02-03 00:00:00","Yes",2,3,0
"HIV00000205","SB 143","2011-02-08 00:00:00","Yes",2,5,0
"HIV00000196","SB 141","2011-02-12 00:00:00","Yes",2,3,0
"HIV00000197","SB 141","2011-02-24 00:00:00","Yes",1,13,0
"HIV00000195","SB 140","2011-02-01 00:00:00","Yes",3,6,0
"HIV00000194","SB 132","2011-02-24 00:00:00","Yes",2,2,1
"HIV00000283","SB 182","2011-02-08 00:00:00","Yes",1,3,1
"HIV00000284","SB 182","2011-02-09 00:00:00","Yes",0,6,1
"HIV00000272","SB 179","2011-02-08 00:00:00","Yes",0,4,1
"HIV00000273","SB 179","2011-03-01 00:00:00","Yes",1,12,1
"HIV00000254","SB 170","2011-03-03 00:00:00","Yes",3,8,0
"HIV00000251","SB 170","2011-02-01 00:00:00","Yes",3,4,0
"HIV00000252","SB 170","2011-02-01 00:00:00","Yes",0,5,0
"HIV00000253","SB 170","2011-03-03 00:00:00","Yes",4,8,0
"HIV00000232","SB 156","2011-01-31 00:00:00","Yes",1,6,0
"HIV00000318","SB 230","2011-02-12 00:00:00","Yes",2,3,0
"HIV00000310","SB 224","2011-02-16 00:00:00","Yes",1,6,0
"HIV00000311","SB 224","2011-02-24 00:00:00","Yes",1,13,0
"HIV00000309","SB 222","2011-01-31 00:00:00","Yes",0,7,0
"HIV00000300","SB 218","2011-02-02 00:00:00","Yes",3,4,0
"HIV00000301","SB 218","2011-02-24 00:00:00","Yes",0,3,2
"HIV00000379","SB 284","2011-02-16 00:00:00","Yes",1,4,0
"HIV00000380","SB 284","2011-02-16 00:00:00","Yes",2,6,0
"HIV00000381","SB 284","2011-02-24 00:00:00","Yes",2,12,0
"HIV00000349","SB 248","2011-02-10 00:00:00","Yes",3,4,0
"HIV00000350","SB 248","2011-02-10 00:00:00","Yes",1,4,0
"HIV00000348","SB 247","2011-02-01 00:00:00","Yes",3,6,0
"HIV00000340","SB 242","2011-02-25 00:00:00","Yes",1,13,0
"HIV00000339","SB 242","2011-02-02 00:00:00","Yes",0,6,0
"HIV00000325","SB 238","2011-02-02 00:00:00","Yes",0,6,0
"HIV00000326","SB 238","2011-02-25 00:00:00","Yes",1,13,0
"HIV00000327","SB 238","2011-03-17 00:00:00","Yes",4,10,0
"HIV00000324","SB 237","2011-02-11 00:00:00","Yes",0,5,0
"HIV00000391","SB 288","2011-02-11 00:00:00","Yes",1,3,0
"HIV00000390","SB 287","2011-02-15 00:00:00","Yes",0,5,0
"HIV00000389","SB 286","2011-02-01 00:00:00","No",2,7,0
"HIV00000493","SB 627","2011-02-08 00:00:00","Yes",2,5,0
"HIV00000484","SB 606","2011-02-01 00:00:00","Yes",3,4,0
"HIV00000485","SB 606","2011-02-01 00:00:00","Yes",0,5,0
"HIV00000481","SB 605","2011-02-11 00:00:00","Yes",0,6,0
"HIV00000482","SB 605","2011-03-01 00:00:00","Yes",1,12,1
"HIV00000483","SB 605","2011-03-21 00:00:00","Yes",2,12,0
"HIV00000480","SB 601","2011-01-31 00:00:00","Yes",1,5,0
"HIV00000503","SB 638","2011-02-10 00:00:00","Yes",3,4,0
"HIV00000504","SB 638","2011-02-10 00:00:00","Yes",0,5,0
"HIV00000502","SB 636","2011-02-08 00:00:00","Yes",1,4,0
"HIV00000543","SB 689","2011-02-15 00:00:00","Yes",0,5,0
"HIV00000544","SB 689","2011-02-15 00:00:00","Yes",3,4,0
"HIV00000541","SB 687","2011-02-12 00:00:00","Yes",3,6,0
"HIV00000542","SB 687","2011-02-12 00:00:00","Yes",3,4,0
"HIV00000540","SB 684","2011-02-08 00:00:00","Yes",2,5,0
"HIV00000539","SB 683","2011-03-01 00:00:00","Yes",3,4,0
"HIV00000548","SB 696","2011-02-03 00:00:00","Yes",2,3,0
"HIV00000549","SB 696","2011-02-03 00:00:00","Yes",2,5,0
"HIV00000547","SB 695","2011-02-10 00:00:00","Yes",2,5,0
"HIV00000546","SB 693","2011-02-10 00:00:00","No",2,3,0
"HIV00000545","SB 690","2011-02-23 00:00:00","Yes",0,7,0
"HIV00000641","SB 762","2011-02-11 00:00:00","Yes",2,5,0
"HIV00000642","SB 762","2011-02-11 00:00:00","Yes",2,3,0
"HIV00000643","SB 762","2011-02-11 00:00:00","Yes",1,4,0
"HIV00000639","SB 761","2011-02-12 00:00:00","No",3,6,0
"HIV00000640","SB 761","2011-02-12 00:00:00","No",3,4,0
"HIV00000631","SB 757","2011-02-04 00:00:00","Yes",1,4,0
"HIV00000632","SB 757","2011-03-01 00:00:00","Yes",3,11,0
"HIV00000633","SB 757","2011-03-15 00:00:00","Yes",2,9,0
"HIV00000593","SB 738","2011-02-01 00:00:00","No",3,6,0
"HIV00000572","SB 717","2011-02-10 00:00:00","Yes",2,5,0
"HIV00000691","SB 788","2011-02-01 00:00:00","Yes",1,3,0
"HIV00000692","SB 788","2011-02-25 00:00:00","Yes",2,11,1
"HIV00000660","SB 775","2011-02-08 00:00:00","Yes",2,3,0
"HIV00000661","SB 775","2011-02-08 00:00:00","Yes",0,6,1
"HIV00000662","SB 775","2011-02-24 00:00:00","Yes",1,12,1
"HIV00000652","SB 771","2011-02-09 00:00:00","Yes",1,4,0
"HIV00000653","SB 771","2011-02-17 00:00:00","No",0,5,0
"HIV00000651","SB 770","2011-02-02 00:00:00","No",0,5,0
"HIV00000648","SB 769","2011-02-15 00:00:00","Yes",1,4,0
"HIV00000649","SB 769","2011-02-25 00:00:00","Yes",2,12,0
"HIV00000650","SB 769","2011-03-21 00:00:00","Yes",2,9,0
"HIV00000646","SB 768","2011-02-08 00:00:00","Yes",0,4,0
"HIV00000647","SB 768","2011-02-10 00:00:00","Yes",2,5,0
"HIV00000644","SB 767","2011-02-10 00:00:00","Yes",3,4,0
"HIV00000645","SB 767","2011-02-10 00:00:00","Yes",2,3,0
"HIV00000706","SB 800","2011-02-09 00:00:00","Yes",2,3,0
"HIV00000707","SB 800","2011-02-09 00:00:00","Yes",0,7,0
"HIV00000704","SB 799","2011-02-01 00:00:00","Yes",1,3,0
"HIV00000705","SB 799","2011-02-01 00:00:00","Yes",2,4,0
"HIV00000702","SB 798","2011-02-09 00:00:00","Yes",0,7,0
"HIV00000703","SB 798","2011-02-25 00:00:00","Yes",1,4,0
"HIV00000693","SB 795","2011-02-09 00:00:00","Yes",0,7,0
"HIV00000733","SB 819","2011-01-28 00:00:00","Yes",1,5,1
"HIV00000800","SB 906","2011-02-03 00:00:00","Yes",1,3,0
"HIV00000798","SB 905","2011-02-08 00:00:00","Yes",0,4,0
"HIV00000799","SB 905","2011-02-10 00:00:00","Yes",2,5,0
"HIV00000787","SB 901","2011-02-10 00:00:00","Yes",1,6,0
"HIV00000781","SB 898","2011-02-10 00:00:00","Yes",2,5,0
"HIV00000773","SB 894","2011-02-08 00:00:00","Yes",2,5,0
"HIV00000774","SB 894","2011-02-08 00:00:00","Yes",1,3,0
"HIV00000840","SB 940","2011-02-08 00:00:00","Yes",0,4,0
"HIV00000819","SB 924","2011-02-08 00:00:00","Yes",0,4,0
"HIV00000861","SB 964","2011-02-01 00:00:00","Yes",1,3,0
"HIV00000842","SB 944","2011-02-11 00:00:00","Yes",1,3,0
"HIV00000841","SB 941","2011-02-09 00:00:00","Yes",0,6,1
"HIV00001039","SB 1133","2011-02-11 00:00:00","Yes",2,3,0
"HIV00001040","SB 1133","2011-02-11 00:00:00","Yes",0,6,0
"HIV00001037","SB 1132","2011-02-11 00:00:00","Yes",2,3,0
"HIV00001038","SB 1132","2011-02-11 00:00:00","Yes",0,6,0
"HIV00001023","SB 1110","2011-02-11 00:00:00","Yes",1,3,0
"HIV00001022","SB 1109","2011-02-11 00:00:00","Yes",1,3,0
"HIV00000868","SB 978","2011-02-01 00:00:00","Yes",1,3,0
"HIV00001092","SB 1176","2011-02-11 00:00:00","Yes",0,6,1
"HIV00001063","SB 1158","2011-02-12 00:00:00","No",3,6,0
"HIV00001064","SB 1158","2011-02-12 00:00:00","No",3,4,0
"HIV00001048","SB 1147","2011-02-17 00:00:00","Yes",0,5,0
"HIV00001044","SB 1144","2011-02-12 00:00:00","No",3,6,0
"HIV00001045","SB 1144","2011-02-12 00:00:00","No",3,4,0
"HIV00001100","SB 1184","2011-02-10 00:00:00","Yes",2,5,0
"HIV00001096","SB 1181","2011-02-03 00:00:00","Yes",0,5,0
"HIV00001097","SB 1181","2011-02-03 00:00:00","Yes",2,5,0
"HIV00001094","SB 1180","2011-02-12 00:00:00","Yes",3,6,0
"HIV00001095","SB 1180","2011-02-12 00:00:00","Yes",3,4,0
"HIV00001189","SB 1261","2011-02-14 00:00:00","Yes",1,3,1
"HIV00001190","SB 1261","2011-02-25 00:00:00","Yes",1,12,1
"HIV00001155","SB 1231","2011-02-09 00:00:00","Yes",0,7,0
"HIV00001304","SB 1302","2011-02-09 00:00:00","Yes",0,7,0
"HIV00001288","SB 1294","2011-02-08 00:00:00","Yes",2,3,0
"HIV00001287","SB 1294","2011-02-08 00:00:00","Yes",1,3,0
"HIV00001236","SB 1279","2011-02-11 00:00:00","Yes",0,6,1
"HIV00001237","SB 1279","2011-03-16 00:00:00","Yes",3,12,0
"HIV00001238","SB 1279","2011-03-16 00:00:00","Yes",3,12,0
"HIV00001361","SB 1337","2011-02-01 00:00:00","Yes",3,6,0
"HIV00001362","SB 1337","2011-02-24 00:00:00","Yes",1,13,0
"HIV00001319","SB 1320","2011-02-02 00:00:00","Yes",2,5,0
"HIV00001316","SB 1316","2011-03-01 00:00:00","Yes",0,13,1
"HIV00001441","SB 1392","2011-02-12 00:00:00","Yes",3,6,0
"HIV00001442","SB 1392","2011-02-12 00:00:00","Yes",3,4,0
"HIV00001431","SB 1384","2011-02-14 00:00:00","Yes",0,5,1
"HIV00001432","SB 1384","2011-03-01 00:00:00","Yes",0,14,0
"HIV00001419","SB 1381","2011-02-16 00:00:00","Yes",1,6,0
"HIV00001413","SB 1365","2011-02-10 00:00:00","Yes",2,3,0
"HIV00001414","SB 1365","2011-02-15 00:00:00","Yes",0,4,1
"HIV00001406","SB 1361","2011-02-11 00:00:00","Yes",1,3,0
"HIV00001477","SB 1451","2011-02-28 00:00:00","Yes",2,3,0
"HIV00001478","SB 1451","2011-03-03 00:00:00","Yes",4,5,0
"HIV00001476","SB 1444","2011-02-08 00:00:00","Yes",2,5,0
"HIV00001472","SB 1437","2011-02-16 00:00:00","Yes",2,4,1
"HIV00001468","SB 1425","2011-02-10 00:00:00","Yes",2,3,0
"HIV00001469","SB 1425","2011-02-15 00:00:00","Yes",0,5,0
"HIV00001506","SB 1479","2011-02-08 00:00:00","Yes",0,5,0
"HIV00001494","SB 1460","2011-02-04 00:00:00","Yes",0,5,0
"HIV00001495","SB 1460","2011-02-04 00:00:00","Yes",2,5,0
"HIV00001496","SB 1460","2011-02-25 00:00:00","Yes",2,12,0
"HIV00001486","SB 1454","2011-02-11 00:00:00","Yes",0,7,0
"HIV00001621","SB 1550","2011-02-16 00:00:00","Yes",0,4,1
"HIV00001622","SB 1550","2011-02-16 00:00:00","Yes",1,3,1
"HIV00001566","SB 1508","2011-02-08 00:00:00","Yes",0,4,0
