"Bill ID","Referred-Type","Date","Vote-Type","Voter-Name"
"SB 1349","EGH","2013-02-13 00:00:00","Excused","Wakai."
"SB 1349","TEC","2013-02-14 00:00:00","Aye(s)","Wakai"
"SB 1349","TEC","2013-02-14 00:00:00","Aye(s)","Nishihara"
"SB 1349","TEC","2013-02-14 00:00:00","Aye(s)","Gabbard"
"SB 1349","TEC","2013-02-14 00:00:00","Aye(s)","Slom"
"SB 1349","TEC","2013-02-14 00:00:00","Excused","Tokuda."
"SB 1349","WAM","2013-02-27 00:00:00","Aye(s)","Ige"
"SB 1349","WAM","2013-02-27 00:00:00","Aye(s)","Kidani"
"SB 1349","WAM","2013-02-27 00:00:00","Aye(s)","ChunOakland"
"SB 1349","WAM","2013-02-27 00:00:00","Aye(s)","DelaCruz"
"SB 1349","WAM","2013-02-27 00:00:00","Aye(s)","Espero"
"SB 1349","WAM","2013-02-27 00:00:00","Aye(s)","Kahele"
"SB 1349","WAM","2013-02-27 00:00:00","Aye(s)","Kouchi"
"SB 1349","WAM","2013-02-27 00:00:00","Aye(s)","L.Thielen"
"SB 1349","WAM","2013-02-27 00:00:00","Aye(s)","Slom"
"SB 1349","WAM","2013-02-27 00:00:00","No(es)","Ruderman"
"SB 1349","WAM","2013-02-27 00:00:00","Excused","English"
"SB 1349","WAM","2013-02-27 00:00:00","Excused","Keith-Agaran"
"SB 1349","WAM","2013-02-27 00:00:00","Excused","Tokuda."
"HB 811","EGH","2013-03-19 00:00:00","Aye(s)","DelaCruz"
"HB 811","EGH","2013-03-19 00:00:00","Aye(s)","Slom"
"HB 811","EGH","2013-03-19 00:00:00","Aye(s)","Baker"
"HB 811","EGH","2013-03-19 00:00:00","Aye(s)","L.Thielen"
"HB 811","EGH","2013-03-19 00:00:00","Aye(s)","Wakai"
"HB 811","EGH","2013-03-19 00:00:00","Excused","ChunOakland"
"HB 811","EGH","2013-03-19 00:00:00","Excused","English."
"HB 811","ENE","2013-03-19 00:00:00","Aye(s)","Gabbard"
"HB 811","ENE","2013-03-19 00:00:00","Aye(s)","Ruderman"
"HB 811","ENE","2013-03-19 00:00:00","Aye(s)","Ihara"
"HB 811","ENE","2013-03-19 00:00:00","Aye(s)","Slom"
"HB 811","ENE","2013-03-19 00:00:00","Excused","ChunOakland."
"HB 811","CPN","2013-03-28 00:00:00","Aye(s)","Baker"
"HB 811","CPN","2013-03-28 00:00:00","Aye(s)","Nishihara"
"HB 811","CPN","2013-03-28 00:00:00","Aye(s)","Solomon"
"HB 811","CPN","2013-03-28 00:00:00","Aye(s)","Taniguchi"
"HB 811","CPN","2013-03-28 00:00:00","Excused","Galuteria"
"HB 811","CPN","2013-03-28 00:00:00","Excused","Wakai"
"HB 811","CPN","2013-03-28 00:00:00","Excused","Slom."
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","Ige"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","Kidani"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","ChunOakland"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","DelaCruz"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","Espero"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","Kahele"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","Keith-Agaran"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","Ruderman"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","L.Thielen"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","Tokuda"
"HB 763","WAM","2013-04-01 00:00:00","Aye(s)","Slom"
"HB 763","WAM","2013-04-01 00:00:00","Excused","English"
"HB 763","WAM","2013-04-01 00:00:00","Excused","Kouchi."
"HB 763","PSM","2013-04-01 00:00:00","Aye(s)","Espero"
"HB 763","PSM","2013-04-01 00:00:00","Aye(s)","Baker"
"HB 763","PSM","2013-04-01 00:00:00","Aye(s)","Galuteria"
"HB 763","PSM","2013-04-01 00:00:00","Aye(s)","Slom"
"HB 763","PSM","2013-04-01 00:00:00","Excused","Green."
"SB 1092","CPN","2013-02-06 00:00:00","Aye(s)","Baker"
"SB 1092","CPN","2013-02-06 00:00:00","Aye(s)","Galuteria"
"SB 1092","CPN","2013-02-06 00:00:00","Aye(s)","Nishihara"
"SB 1092","CPN","2013-02-06 00:00:00","Aye(s)","Solomon"
"SB 1092","CPN","2013-02-06 00:00:00","Aye(s)","Taniguchi"
"SB 1092","CPN","2013-02-06 00:00:00","Aye(s)","Wakai"
"SB 1092","CPN","2013-02-06 00:00:00","Aye(s)","Slom"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","Ige"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","Kidani"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","ChunOakland"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","DelaCruz"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","English"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","Espero"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","Kahele"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","Keith-Agaran"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","Ruderman"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","L.Thielen"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","Tokuda"
"SB 1092","WAM","2013-02-22 00:00:00","Aye(s)","Slom"
"SB 1092","WAM","2013-02-22 00:00:00","Excused","Kouchi."
"SB 532","JDL","2013-02-26 00:00:00","Aye(s)","Hee"
"SB 532","JDL","2013-02-26 00:00:00","Aye(s)","Shimabukuro"
"SB 532","JDL","2013-02-26 00:00:00","Aye(s)","Gabbard"
"SB 532","JDL","2013-02-26 00:00:00","Aye(s)","Ihara"
"SB 532","JDL","2013-02-26 00:00:00","No(es)","Slom"
"SB 1265","CPN","2013-02-20 00:00:00","Aye(s)","Baker"
"SB 1265","CPN","2013-02-20 00:00:00","Aye(s)","Galuteria"
"SB 1265","CPN","2013-02-20 00:00:00","Aye(s)","Nishihara"
"SB 1265","CPN","2013-02-20 00:00:00","Aye(s)","Solomon"
"SB 1265","CPN","2013-02-20 00:00:00","Aye(s)","Wakai"
"SB 1265","CPN","2013-02-20 00:00:00","Excused","Taniguchi"
"SB 1265","CPN","2013-02-20 00:00:00","Excused","Slom."
"SB 1265","JDL","2013-02-20 00:00:00","Aye(s)","Hee"
"SB 1265","JDL","2013-02-20 00:00:00","Aye(s)","Shimabukuro"
"SB 1265","JDL","2013-02-20 00:00:00","Aye(s)","Gabbard"
"SB 1265","JDL","2013-02-20 00:00:00","Aye(s)","Ihara"
"SB 1265","JDL","2013-02-20 00:00:00","Excused","Slom."
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","Ige"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","Kidani"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","ChunOakland"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","DelaCruz"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","English"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","Espero"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","Keith-Agaran"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","Kouchi"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","Ruderman"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","L.Thielen"
"SB 1094","WAM","2013-02-12 00:00:00","Aye(s)","Slom"
"SB 1094","WAM","2013-02-12 00:00:00","Excused","Kahele"
"SB 1094","WAM","2013-02-12 00:00:00","Excused","Tokuda."
"SB 966","JDL","2013-02-08 00:00:00","Aye(s)","Hee"
"SB 966","JDL","2013-02-08 00:00:00","Aye(s)","Shimabukuro"
"SB 966","JDL","2013-02-08 00:00:00","Aye(s)","Ihara"
"SB 966","JDL","2013-02-08 00:00:00","Aye(s)","Slom"
"SB 966","JDL","2013-02-08 00:00:00","Excused","Gabbard."
"HB 1187","HMS","2013-04-02 00:00:00","Aye(s)","ChunOakland"
"HB 1187","HMS","2013-04-02 00:00:00","Aye(s)","Green"
"HB 1187","HMS","2013-04-02 00:00:00","Aye(s)","Kidani"
"HB 1187","HMS","2013-04-02 00:00:00","Excused","Taniguchi"
"HB 1187","HMS","2013-04-02 00:00:00","Excused","Slom."
"HB 1187","TEC","2013-04-02 00:00:00","Aye(s)","Wakai"
"HB 1187","TEC","2013-04-02 00:00:00","Aye(s)","Nishihara"
"HB 1187","TEC","2013-04-02 00:00:00","Aye(s)","Gabbard"
"HB 1187","TEC","2013-04-02 00:00:00","Aye(s)","Slom"
"HB 1187","TEC","2013-04-02 00:00:00","Excused","Tokuda."
"SB 1388","HRE","2013-02-12 00:00:00","Aye(s)","Taniguchi"
"SB 1388","HRE","2013-02-12 00:00:00","Aye(s)","Kahele"
"SB 1388","HRE","2013-02-12 00:00:00","Aye(s)","Keith-Agaran"
"SB 1388","HRE","2013-02-12 00:00:00","Aye(s)","Kidani"
"SB 1388","HRE","2013-02-12 00:00:00","Aye(s)","Slom"
"SB 1388","HRE","2013-02-12 00:00:00","Excused","Ige"
"SB 1388","HRE","2013-02-12 00:00:00","Excused","Tokuda."
"SB 1388","JDL","2013-02-13 00:00:00","Aye(s)","Hee"
"SB 1388","JDL","2013-02-13 00:00:00","Aye(s)","Gabbard"
"SB 1388","JDL","2013-02-13 00:00:00","Aye(s)","Slom"
"SB 1388","JDL","2013-02-13 00:00:00","Excused","Shimabukuro"
"SB 1388","JDL","2013-02-13 00:00:00","Excused","Ihara."
"SB 1388","EGH","2013-02-13 00:00:00","Aye(s)","DelaCruz"
"SB 1388","EGH","2013-02-13 00:00:00","Aye(s)","Slom"
"SB 1388","EGH","2013-02-13 00:00:00","Aye(s)","ChunOakland"
"SB 1388","EGH","2013-02-13 00:00:00","Aye(s)","English"
"SB 1388","EGH","2013-02-13 00:00:00","Aye(s)","L.Thielen"
"SB 1388","EGH","2013-02-13 00:00:00","Excused","Baker"
"SB 1388","EGH","2013-02-13 00:00:00","Excused","Wakai."
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","Ige"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","Kidani"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","ChunOakland"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","DelaCruz"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","English"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","Espero"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","Kahele"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","Kouchi"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","Ruderman"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","L.Thielen"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","Tokuda"
"SB 1388","WAM","2013-02-27 00:00:00","Aye(s)","Slom"
"SB 1388","WAM","2013-02-27 00:00:00","Excused","Keith-Agaran."
"SB 1340","HMS","2013-02-12 00:00:00","Aye(s)","ChunOakland"
"SB 1340","HMS","2013-02-12 00:00:00","Aye(s)","Green"
"SB 1340","HMS","2013-02-12 00:00:00","Aye(s)","Slom"
"SB 1340","HMS","2013-02-12 00:00:00","Excused","Kidani"
"SB 1340","HMS","2013-02-12 00:00:00","Excused","Taniguchi."
"SB 1340","JDL","2013-02-27 00:00:00","Aye(s)","Hee"
"SB 1340","JDL","2013-02-27 00:00:00","Aye(s)","Shimabukuro"
"SB 1340","JDL","2013-02-27 00:00:00","Aye(s)","Gabbard"
"SB 1340","JDL","2013-02-27 00:00:00","Aye(s)","Ihara"
"SB 1340","JDL","2013-02-27 00:00:00","Aye(s)","Slom"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","Ige"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","Kidani"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","ChunOakland"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","DelaCruz"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","English"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","Espero"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","Kahele"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","Kouchi"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","Ruderman"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","L.Thielen"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","Tokuda"
"SB 1340","WAM","2013-02-27 00:00:00","Aye(s)","Slom"
"SB 1340","WAM","2013-02-27 00:00:00","Excused","Keith-Agaran."
"SB 1256","PSM","2013-02-05 00:00:00","Aye(s)","Espero"
"SB 1256","PSM","2013-02-05 00:00:00","Aye(s)","Baker"
"SB 1256","PSM","2013-02-05 00:00:00","Aye(s)","Green"
"SB 1256","PSM","2013-02-05 00:00:00","Excused","Galuteria"
"SB 1256","PSM","2013-02-05 00:00:00","Excused","Slom."
"SB 1256","WAM","2013-03-01 00:00:00","Aye(s)","Ige"
"SB 1256","WAM","2013-03-01 00:00:00","Aye(s)","ChunOakland"
"SB 1256","WAM","2013-03-01 00:00:00","Aye(s)","DelaCruz"
"SB 1256","WAM","2013-03-01 00:00:00","Aye(s)","Espero"
"SB 1256","WAM","2013-03-01 00:00:00","Aye(s)","Kahele"
"SB 1256","WAM","2013-03-01 00:00:00","Aye(s)","Keith-Agaran"
"SB 1256","WAM","2013-03-01 00:00:00","Aye(s)","Kouchi"
"SB 1256","WAM","2013-03-01 00:00:00","Aye(s)","Ruderman"
"SB 1256","WAM","2013-03-01 00:00:00","Aye(s)","Slom"
"SB 1256","WAM","2013-03-01 00:00:00","Excused","Kidani"
"SB 1256","WAM","2013-03-01 00:00:00","Excused","English"
"SB 1256","WAM","2013-03-01 00:00:00","Excused","L.Thielen"
"SB 1256","WAM","2013-03-01 00:00:00","Excused","Tokuda."
"SB 1221","PSM","2013-02-12 00:00:00","Aye(s)","Espero"
"SB 1221","PSM","2013-02-12 00:00:00","Aye(s)","Baker"
"SB 1221","PSM","2013-02-12 00:00:00","Aye(s)","Green"
"SB 1221","PSM","2013-02-12 00:00:00","Excused","Galuteria"
"SB 1221","PSM","2013-02-12 00:00:00","Excused","Slom."
"SB 1221","HRE","2013-02-12 00:00:00","Aye(s)","Taniguchi"
"SB 1221","HRE","2013-02-12 00:00:00","Aye(s)","Kahele"
"SB 1221","HRE","2013-02-12 00:00:00","Aye(s)","Keith-Agaran"
"SB 1221","HRE","2013-02-12 00:00:00","Aye(s)","Kidani"
"SB 1221","HRE","2013-02-12 00:00:00","Excused","Ige"
"SB 1221","HRE","2013-02-12 00:00:00","Excused","Tokuda"
"SB 1221","HRE","2013-02-12 00:00:00","Excused","Slom."
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","Ige"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","Kidani"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","ChunOakland"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","DelaCruz"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","English"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","Espero"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","Kahele"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","Keith-Agaran"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","Ruderman"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","L.Thielen"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","Tokuda"
"SB 1221","WAM","2013-02-22 00:00:00","Aye(s)","Slom"
"SB 1221","WAM","2013-02-22 00:00:00","Excused","Kouchi."
"SB 911","JDL","2013-01-28 00:00:00","Aye(s)","Hee"
"SB 911","JDL","2013-01-28 00:00:00","Aye(s)","Shimabukuro"
"SB 911","JDL","2013-01-28 00:00:00","Aye(s)","Gabbard"
"SB 911","JDL","2013-01-28 00:00:00","No(es)","Slom"
"SB 911","JDL","2013-01-28 00:00:00","Excused","Ihara."
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","Ige"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","Kidani"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","ChunOakland"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","DelaCruz"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","English"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","Espero"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","Kahele"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","Keith-Agaran"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","Kouchi"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","Ruderman"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","L.Thielen"
"SB 911","WAM","2013-02-14 00:00:00","Aye(s)","Tokuda"
"SB 911","WAM","2013-02-14 00:00:00","No(es)","Slom"
"SB 1082","EDU","2013-02-11 00:00:00","Aye(s)","Tokuda"
"SB 1082","EDU","2013-02-11 00:00:00","Aye(s)","Kidani"
"SB 1082","EDU","2013-02-11 00:00:00","Aye(s)","Ruderman"
"SB 1082","EDU","2013-02-11 00:00:00","Aye(s)","Shimabukuro"
"SB 1082","EDU","2013-02-11 00:00:00","Excused","Slom."
"SB 1082","TIA","2013-02-11 00:00:00","Aye(s)","English"
"SB 1082","TIA","2013-02-11 00:00:00","Aye(s)","DelaCruz"
"SB 1082","TIA","2013-02-11 00:00:00","Aye(s)","Espero"
"SB 1082","TIA","2013-02-11 00:00:00","Aye(s)","Gabbard"
"SB 1082","TIA","2013-02-11 00:00:00","Aye(s)","Kahele"
"SB 1082","TIA","2013-02-11 00:00:00","Aye(s)","Kouchi"
"SB 1082","TIA","2013-02-11 00:00:00","Aye(s)","Solomon"
"SB 1082","TIA","2013-02-11 00:00:00","Aye(s) with reservations","Keith-Agaran"
"SB 1082","TIA","2013-02-11 00:00:00","Excused","Slom."
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","Ige"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","Kidani"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","ChunOakland"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","DelaCruz"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","English"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","Espero"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","Kahele"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","Kouchi"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","Ruderman"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","L.Thielen"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","Tokuda"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s)","Slom"
"SB 1082","WAM","2013-02-21 00:00:00","Aye(s) with reservations","Keith-Agaran"
"SB 407","THA","2013-02-13 00:00:00","Aye(s)","Galuteria"
"SB 407","THA","2013-02-13 00:00:00","Aye(s)","Keith-Agaran"
"SB 407","THA","2013-02-13 00:00:00","Aye(s)","Kidani"
"SB 407","THA","2013-02-13 00:00:00","Aye(s)","Shimabukuro"
"SB 407","THA","2013-02-13 00:00:00","Aye(s)","Solomon"
"SB 407","THA","2013-02-13 00:00:00","Excused","Hee"
"SB 407","THA","2013-02-13 00:00:00","Excused","Kahele"
"SB 407","THA","2013-02-13 00:00:00","Excused","Slom."
"SB 1083","EDU","2013-02-04 00:00:00","Aye(s)","Tokuda"
"SB 1083","EDU","2013-02-04 00:00:00","Aye(s)","Kidani"
"SB 1083","EDU","2013-02-04 00:00:00","Aye(s)","Ruderman"
"SB 1083","EDU","2013-02-04 00:00:00","Excused","Shimabukuro"
"SB 1083","EDU","2013-02-04 00:00:00","Excused","Slom."
"SB 1083","EGH","2013-02-08 00:00:00","Aye(s)","DelaCruz"
"SB 1083","EGH","2013-02-08 00:00:00","Aye(s)","Slom"
"SB 1083","EGH","2013-02-08 00:00:00","Aye(s)","ChunOakland"
"SB 1083","EGH","2013-02-08 00:00:00","Aye(s)","L.Thielen"
"SB 1083","EGH","2013-02-08 00:00:00","Excused","Baker"
"SB 1083","EGH","2013-02-08 00:00:00","Excused","English"
"SB 1083","EGH","2013-02-08 00:00:00","Excused","Wakai."
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","Ige"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","Kidani"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","ChunOakland"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","DelaCruz"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","English"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","Espero"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","Kahele"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","Keith-Agaran"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","Kouchi"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","Ruderman"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","L.Thielen"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","Tokuda"
"SB 1083","WAM","2013-02-21 00:00:00","Aye(s)","Slom"
"HB 120","HTH","2013-03-12 00:00:00","Aye(s)","Baker"
"HB 120","HTH","2013-03-12 00:00:00","Aye(s)","ChunOakland"
"HB 120","HTH","2013-03-12 00:00:00","Aye(s)","Nishihara"
"HB 120","HTH","2013-03-12 00:00:00","Excused","Green"
"HB 120","HTH","2013-03-12 00:00:00","Excused","Slom."
"HB 120","HMS","2013-03-12 00:00:00","Aye(s)","ChunOakland"
"HB 120","HMS","2013-03-12 00:00:00","Aye(s)","Green"
"HB 120","HMS","2013-03-12 00:00:00","Aye(s)","Taniguchi"
"HB 120","HMS","2013-03-12 00:00:00","Excused","Kidani"
"HB 120","HMS","2013-03-12 00:00:00","Excused","Slom."
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","Ige"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","Kidani"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","ChunOakland"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","DelaCruz"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","Espero"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","Kahele"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","Keith-Agaran"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","Kouchi"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","Ruderman"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","L.Thielen"
"HB 120","WAM","2013-03-27 00:00:00","Aye(s)","Tokuda"
"HB 120","WAM","2013-03-27 00:00:00","No(es)","Slom"
"HB 120","WAM","2013-03-27 00:00:00","Excused","English."
"SB 454","ENE","2013-01-31 00:00:00","Aye(s)","Gabbard"
"SB 454","ENE","2013-01-31 00:00:00","Aye(s)","Ruderman"
"SB 454","ENE","2013-01-31 00:00:00","Aye(s)","Ihara"
"SB 454","ENE","2013-01-31 00:00:00","Aye(s)","Slom"
"SB 454","ENE","2013-01-31 00:00:00","Excused","ChunOakland."
"SB 454","WTL","2013-01-31 00:00:00","Aye(s)","Solomon"
"SB 454","WTL","2013-01-31 00:00:00","Aye(s)","DelaCruz"
"SB 454","WTL","2013-01-31 00:00:00","Aye(s)","Ihara"
"SB 454","WTL","2013-01-31 00:00:00","Aye(s)","Ruderman"
"SB 454","WTL","2013-01-31 00:00:00","Aye(s)","Slom"
"SB 454","WTL","2013-01-31 00:00:00","Excused","Shimabukuro"
"SB 454","WTL","2013-01-31 00:00:00","Excused","L.Thielen."
"SB 1280","ENE","2013-01-31 00:00:00","Aye(s)","Gabbard"
"SB 1280","ENE","2013-01-31 00:00:00","Aye(s)","Ruderman"
"SB 1280","ENE","2013-01-31 00:00:00","Aye(s)","ChunOakland"
"SB 1280","ENE","2013-01-31 00:00:00","Aye(s)","Ihara"
"SB 1280","ENE","2013-01-31 00:00:00","Aye(s)","Slom"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","Ige"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","Kidani"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","ChunOakland"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","DelaCruz"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","English"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","Espero"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","Kahele"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","Keith-Agaran"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","Ruderman"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","L.Thielen"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","Tokuda"
"SB 1280","WAM","2013-02-22 00:00:00","Aye(s)","Slom"
"SB 1280","WAM","2013-02-22 00:00:00","Excused","Kouchi."
"HB 635","PSM","2013-03-19 00:00:00","Aye(s)","Espero"
"HB 635","PSM","2013-03-19 00:00:00","Aye(s)","Baker"
"HB 635","PSM","2013-03-19 00:00:00","Aye(s)","Slom"
"HB 635","PSM","2013-03-19 00:00:00","Excused","Galuteria"
"HB 635","PSM","2013-03-19 00:00:00","Excused","Green."
"HB 635","TEC","2013-03-19 00:00:00","Aye(s)","Wakai"
"HB 635","TEC","2013-03-19 00:00:00","Aye(s)","Nishihara"
"HB 635","TEC","2013-03-19 00:00:00","Aye(s)","Slom"
"HB 635","TEC","2013-03-19 00:00:00","Excused","Gabbard"
"HB 635","TEC","2013-03-19 00:00:00","Excused","Tokuda."
"HB 635","JDL","2013-04-03 00:00:00","Aye(s)","Hee"
"HB 635","JDL","2013-04-03 00:00:00","Aye(s)","Shimabukuro"
"HB 635","JDL","2013-04-03 00:00:00","Aye(s)","Gabbard"
"HB 635","JDL","2013-04-03 00:00:00","Aye(s)","Ihara"
"HB 635","JDL","2013-04-03 00:00:00","Aye(s)","Slom"
"HB 635","CPN","2013-04-03 00:00:00","Aye(s)","Baker"
"HB 635","CPN","2013-04-03 00:00:00","Aye(s)","Galuteria"
"HB 635","CPN","2013-04-03 00:00:00","Aye(s)","Nishihara"
"HB 635","CPN","2013-04-03 00:00:00","Aye(s)","Solomon"
"HB 635","CPN","2013-04-03 00:00:00","Aye(s)","Slom"
"HB 635","CPN","2013-04-03 00:00:00","Excused","Taniguchi"
"HB 635","CPN","2013-04-03 00:00:00","Excused","Wakai."
"HB 424","CPN","2013-03-12 00:00:00","Aye(s)","Baker"
"HB 424","CPN","2013-03-12 00:00:00","Aye(s)","Galuteria"
"HB 424","CPN","2013-03-12 00:00:00","Aye(s)","Solomon"
"HB 424","CPN","2013-03-12 00:00:00","Aye(s)","Slom"
"HB 424","CPN","2013-03-12 00:00:00","Excused","Nishihara"
"HB 424","CPN","2013-03-12 00:00:00","Excused","Taniguchi"
"HB 424","CPN","2013-03-12 00:00:00","Excused","Wakai."
"HB 424","WAM","2013-03-22 00:00:00","Aye(s)","Ige"
"HB 424","WAM","2013-03-22 00:00:00","Aye(s)","Kidani"
"HB 424","WAM","2013-03-22 00:00:00","Aye(s)","ChunOakland"
"HB 424","WAM","2013-03-22 00:00:00","Aye(s)","DelaCruz"
